Categoria do Produto,Filial,Nome do Produto,Preço do Produto (R$),Quantidade em Estoque,Data da Venda
Roupas,Filial 7,Blush em pó,74.39,2,INDISPONIVEL
Roupas,Filial 9,Batom matte,29.8,52,INDISPONIVEL
Alimentos,Filial 1,Batom matte,42.88,92,INDISPONIVEL
Eletrodomésticos,Filial 10,Lápis de sobrancelha,27.61,85,INDISPONIVEL
Eletrônicos,Filial 8,Sombra de olhos,67.28,10,INDISPONIVEL
Roupas,Filial 5,Lápis de sobrancelha,61.02,88,INDISPONIVEL
Eletrodomésticos,Filial 9,Pó compacto,36.12,94,INDISPONIVEL
Alimentos,Filial 1,Lápis de sobrancelha,86.62,71,INDISPONIVEL
Eletrônicos,Filial 2,Batom matte,75.74,4,INDISPONIVEL
Roupas,Filial 4,Corretivo,31.61,16,INDISPONIVEL
Alimentos,Filial 1,Corretivo,21.64,84,INDISPONIVEL
Eletrônicos,Filial 10,Delineador líquido,70.46,32,INDISPONIVEL
Alimentos,Filial 1,Lápis de sobrancelha,74.94,99,INDISPONIVEL
Roupas,Filial 8,Pó compacto,84.56,13,INDISPONIVEL
Roupas,Filial 3,Pó compacto,75.04,5,INDISPONIVEL
Roupas,Filial 6,Corretivo,64.5,22,INDISPONIVEL
Eletrodomésticos,Filial 6,Corretivo,26.92,20,INDISPONIVEL
Alimentos,Filial 6,Pó compacto,15.55,33,INDISPONIVEL
Roupas,Filial 8,Lápis de sobrancelha,79.32,30,INDISPONIVEL
Alimentos,Filial 1,Pó compacto,19.41,29,INDISPONIVEL
Eletrodomésticos,Filial 2,Batom matte,42.6,82,INDISPONIVEL
Alimentos,Filial 9,Batom matte,47.36,7,INDISPONIVEL
Alimentos,Filial 8,Base líquida,95.32,46,INDISPONIVEL
Eletrônicos,Filial 4,Lápis de sobrancelha,58.92,53,INDISPONIVEL
Alimentos,Filial 10,Blush em pó,20.96,54,INDISPONIVEL
Eletrônicos,Filial 8,Lápis de sobrancelha,56.19,3,INDISPONIVEL
Eletrodomésticos,Filial 7,Lápis de sobrancelha,82.93,45,INDISPONIVEL
Eletrodomésticos,Filial 3,Máscara de cílios,55.48,100,INDISPONIVEL
Roupas,Filial 5,Batom líquido,82.32,87,INDISPONIVEL
Roupas,Filial 5,Lápis de sobrancelha,12.41,50,INDISPONIVEL
Eletrodomésticos,Filial 1,Corretivo,43.73,81,INDISPONIVEL
Roupas,Filial 7,Base líquida,56.22,94,INDISPONIVEL
Eletrodomésticos,Filial 3,Blush em pó,8.65,42,INDISPONIVEL
Roupas,Filial 10,Máscara de cílios,77.25,86,INDISPONIVEL
Eletrônicos,Filial 9,Base líquida,21.78,86,INDISPONIVEL
Roupas,Filial 1,Corretivo,60.92,99,INDISPONIVEL
Alimentos,Filial 6,Delineador líquido,99.05,32,INDISPONIVEL
Eletrodomésticos,Filial 4,Base líquida,92.03,32,INDISPONIVEL
Eletrônicos,Filial 10,Delineador líquido,81.42,80,INDISPONIVEL
Eletrodomésticos,Filial 6,Lápis de sobrancelha,21.67,37,INDISPONIVEL
Eletrodomésticos,Filial 10,Máscara de cílios,26.61,7,INDISPONIVEL
Eletrônicos,Filial 3,Corretivo,47.57,25,INDISPONIVEL
Eletrodomésticos,Filial 6,Batom matte,60.31,5,INDISPONIVEL
Eletrônicos,Filial 7,Blush em pó,97.53,100,INDISPONIVEL
Eletrodomésticos,Filial 7,Blush em pó,41.76,99,INDISPONIVEL
Eletrônicos,Filial 5,Máscara de cílios,20.74,70,INDISPONIVEL
Eletrônicos,Filial 9,Máscara de cílios,84.84,4,INDISPONIVEL
Alimentos,Filial 10,Batom matte,37.32,81,INDISPONIVEL
Eletrônicos,Filial 8,Delineador líquido,57.3,36,INDISPONIVEL
Eletrônicos,Filial 4,Delineador líquido,24.43,77,INDISPONIVEL
Eletrônicos,Filial 6,Sombra de olhos,18.84,25,INDISPONIVEL
Eletrodomésticos,Filial 5,Batom líquido,23.15,60,INDISPONIVEL
Eletrônicos,Filial 6,Sombra de olhos,38.02,78,INDISPONIVEL
Alimentos,Filial 4,Corretivo,15.5,8,INDISPONIVEL
Eletrodomésticos,Filial 7,Lápis de sobrancelha,64.19,86,INDISPONIVEL
Eletrodomésticos,Filial 1,Corretivo,73.74,27,INDISPONIVEL
Roupas,Filial 4,Máscara de cílios,56.66,63,INDISPONIVEL
Eletrodomésticos,Filial 1,Batom líquido,79.75,92,INDISPONIVEL
Eletrônicos,Filial 1,Base líquida,49.13,95,INDISPONIVEL
Eletrônicos,Filial 1,Blush em pó,55.96,48,INDISPONIVEL
Alimentos,Filial 9,Delineador líquido,41.01,48,INDISPONIVEL
Eletrônicos,Filial 9,Pó compacto,21.23,62,INDISPONIVEL
Roupas,Filial 10,Batom matte,88.26,81,INDISPONIVEL
Roupas,Filial 3,Base líquida,92.53,85,INDISPONIVEL
Eletrodomésticos,Filial 4,Batom líquido,42.16,68,INDISPONIVEL
Alimentos,Filial 1,Pó compacto,19.27,6,INDISPONIVEL
Eletrônicos,Filial 9,Delineador líquido,32.72,98,INDISPONIVEL
Roupas,Filial 8,Máscara de cílios,41.06,82,INDISPONIVEL
Roupas,Filial 8,Corretivo,62.64,97,INDISPONIVEL
Roupas,Filial 9,Batom matte,86.17,75,INDISPONIVEL
Roupas,Filial 9,Corretivo,16.22,99,INDISPONIVEL
Alimentos,Filial 2,Máscara de cílios,30.31,29,INDISPONIVEL
Alimentos,Filial 10,Base líquida,79.59,30,INDISPONIVEL
Alimentos,Filial 10,Máscara de cílios,26.36,20,INDISPONIVEL
Alimentos,Filial 1,Blush em pó,47.68,79,INDISPONIVEL
Eletrodomésticos,Filial 2,Pó compacto,11.95,9,INDISPONIVEL
Alimentos,Filial 2,Delineador líquido,86.15,16,INDISPONIVEL
Eletrônicos,Filial 5,Pó compacto,43.97,43,INDISPONIVEL
Roupas,Filial 7,Lápis de sobrancelha,65.26,79,INDISPONIVEL
Roupas,Filial 10,Base líquida,99.74,42,INDISPONIVEL
Eletrodomésticos,Filial 6,Batom líquido,86.33,36,INDISPONIVEL
Alimentos,Filial 1,Corretivo,25.76,97,INDISPONIVEL
Roupas,Filial 9,Lápis de sobrancelha,70.35,21,INDISPONIVEL
Eletrônicos,Filial 2,Batom líquido,81.25,40,INDISPONIVEL
Eletrônicos,Filial 3,Batom líquido,77.41,81,INDISPONIVEL
Roupas,Filial 6,Corretivo,13.18,54,INDISPONIVEL
Alimentos,Filial 8,Lápis de sobrancelha,21.93,30,INDISPONIVEL
Roupas,Filial 3,Máscara de cílios,23.57,13,INDISPONIVEL
Roupas,Filial 8,Batom líquido,70.31,88,INDISPONIVEL
Eletrodomésticos,Filial 6,Base líquida,9.41,94,INDISPONIVEL
Eletrodomésticos,Filial 2,Máscara de cílios,32.09,78,INDISPONIVEL
Roupas,Filial 6,Batom matte,24.61,81,INDISPONIVEL
Eletrodomésticos,Filial 8,Base líquida,86.68,85,INDISPONIVEL
Alimentos,Filial 1,Base líquida,4.47,2,INDISPONIVEL
Eletrodomésticos,Filial 5,Pó compacto,73.72,49,INDISPONIVEL
Alimentos,Filial 5,Batom matte,64.62,96,INDISPONIVEL
Roupas,Filial 8,Blush em pó,34.93,54,INDISPONIVEL
Roupas,Filial 8,Batom matte,78.29,88,INDISPONIVEL
Eletrodomésticos,Filial 10,Corretivo,67.08,44,INDISPONIVEL
Roupas,Filial 6,Batom líquido,98.47,89,INDISPONIVEL
Eletrodomésticos,Filial 10,Blush em pó,39.86,36,INDISPONIVEL
Roupas,Filial 8,Máscara de cílios,65.23,52,INDISPONIVEL
Eletrônicos,Filial 10,Pó compacto,50.8,77,INDISPONIVEL
Eletrodomésticos,Filial 5,Blush em pó,16.77,16,INDISPONIVEL
Roupas,Filial 7,Base líquida,16.7,26,INDISPONIVEL
Alimentos,Filial 10,Lápis de sobrancelha,15.19,30,INDISPONIVEL
Eletrodomésticos,Filial 10,Blush em pó,37.35,36,INDISPONIVEL
Eletrodomésticos,Filial 8,Pó compacto,12.8,11,INDISPONIVEL
Eletrodomésticos,Filial 6,Lápis de sobrancelha,51.72,65,INDISPONIVEL
Eletrodomésticos,Filial 8,Batom matte,72.4,96,INDISPONIVEL
Alimentos,Filial 4,Batom líquido,46.31,38,INDISPONIVEL
Alimentos,Filial 6,Lápis de sobrancelha,38.02,57,INDISPONIVEL
Eletrônicos,Filial 9,Máscara de cílios,52.19,23,INDISPONIVEL
Eletrodomésticos,Filial 10,Pó compacto,50.78,31,INDISPONIVEL
Alimentos,Filial 9,Batom matte,45.85,96,INDISPONIVEL
Roupas,Filial 2,Sombra de olhos,36.64,31,INDISPONIVEL
Eletrodomésticos,Filial 10,Corretivo,24.35,65,INDISPONIVEL
Eletrodomésticos,Filial 1,Delineador líquido,12.44,5,INDISPONIVEL
Eletrônicos,Filial 8,Base líquida,10.22,10,INDISPONIVEL
Eletrônicos,Filial 6,Blush em pó,13.55,31,INDISPONIVEL
Eletrônicos,Filial 6,Delineador líquido,58.02,42,INDISPONIVEL
Eletrodomésticos,Filial 5,Blush em pó,20.01,81,INDISPONIVEL
Eletrodomésticos,Filial 1,Pó compacto,55.72,82,INDISPONIVEL
Roupas,Filial 6,Corretivo,89.06,27,INDISPONIVEL
Eletrodomésticos,Filial 7,Máscara de cílios,9.1,12,INDISPONIVEL
Alimentos,Filial 1,Corretivo,3.03,91,INDISPONIVEL
Alimentos,Filial 3,Batom líquido,2.69,45,INDISPONIVEL
Alimentos,Filial 5,Sombra de olhos,33.25,40,INDISPONIVEL
Eletrônicos,Filial 5,Delineador líquido,44.73,28,INDISPONIVEL
Eletrônicos,Filial 5,Sombra de olhos,56.58,22,INDISPONIVEL
Eletrônicos,Filial 5,Blush em pó,39.78,23,INDISPONIVEL
Eletrodomésticos,Filial 4,Pó compacto,75.83,98,INDISPONIVEL
Roupas,Filial 9,Lápis de sobrancelha,76.69,16,INDISPONIVEL
Roupas,Filial 4,Corretivo,49.96,92,INDISPONIVEL
Eletrônicos,Filial 7,Base líquida,82.83,72,INDISPONIVEL
Roupas,Filial 10,Pó compacto,26.14,50,INDISPONIVEL
Eletrodomésticos,Filial 1,Blush em pó,2.25,19,INDISPONIVEL
Eletrônicos,Filial 7,Pó compacto,31.53,33,INDISPONIVEL
Eletrônicos,Filial 1,Delineador líquido,15.48,88,INDISPONIVEL
Roupas,Filial 8,Delineador líquido,92.41,56,INDISPONIVEL
Eletrônicos,Filial 1,Sombra de olhos,1.17,82,INDISPONIVEL
Eletrodomésticos,Filial 7,Lápis de sobrancelha,24.95,32,INDISPONIVEL
Eletrodomésticos,Filial 3,Pó compacto,11.82,93,INDISPONIVEL
Roupas,Filial 4,Batom matte,67.68,54,INDISPONIVEL
Eletrodomésticos,Filial 9,Batom matte,84.38,91,INDISPONIVEL
Roupas,Filial 10,Delineador líquido,84.01,42,INDISPONIVEL
Eletrônicos,Filial 8,Máscara de cílios,23.99,60,INDISPONIVEL
Eletrônicos,Filial 1,Máscara de cílios,79.99,50,INDISPONIVEL
Alimentos,Filial 2,Sombra de olhos,1.87,35,INDISPONIVEL
Alimentos,Filial 10,Sombra de olhos,93.98,73,INDISPONIVEL
Eletrônicos,Filial 2,Base líquida,13.97,34,INDISPONIVEL
Eletrodomésticos,Filial 10,Blush em pó,26.58,37,INDISPONIVEL
Eletrônicos,Filial 6,Máscara de cílios,31.2,86,INDISPONIVEL
Eletrodomésticos,Filial 9,Lápis de sobrancelha,37.76,1,INDISPONIVEL
Eletrônicos,Filial 10,Pó compacto,35.2,44,INDISPONIVEL
Alimentos,Filial 10,Lápis de sobrancelha,48.23,10,INDISPONIVEL
Roupas,Filial 8,Corretivo,12.12,83,INDISPONIVEL
Eletrodomésticos,Filial 4,Lápis de sobrancelha,17.39,41,INDISPONIVEL
Eletrodomésticos,Filial 1,Batom matte,36.03,30,INDISPONIVEL
Eletrodomésticos,Filial 6,Sombra de olhos,16.8,30,INDISPONIVEL
Eletrônicos,Filial 9,Delineador líquido,6.2,59,INDISPONIVEL
Eletrônicos,Filial 7,Delineador líquido,55.84,82,INDISPONIVEL
Eletrônicos,Filial 5,Sombra de olhos,80.73,36,INDISPONIVEL
Alimentos,Filial 8,Delineador líquido,87.59,5,INDISPONIVEL
Eletrodomésticos,Filial 4,Delineador líquido,45.93,10,INDISPONIVEL
Roupas,Filial 2,Pó compacto,95.1,16,INDISPONIVEL
Alimentos,Filial 7,Blush em pó,1.96,35,INDISPONIVEL
Eletrônicos,Filial 8,Batom matte,44.13,74,INDISPONIVEL
Eletrônicos,Filial 1,Máscara de cílios,85.1,15,INDISPONIVEL
Eletrônicos,Filial 7,Sombra de olhos,21.36,97,INDISPONIVEL
Alimentos,Filial 1,Lápis de sobrancelha,34.58,96,INDISPONIVEL
Alimentos,Filial 10,Sombra de olhos,25.38,28,INDISPONIVEL
Eletrodomésticos,Filial 9,Máscara de cílios,54.71,62,INDISPONIVEL
Roupas,Filial 7,Pó compacto,89.49,21,INDISPONIVEL
Eletrônicos,Filial 8,Base líquida,62.55,70,INDISPONIVEL
Roupas,Filial 7,Pó compacto,92.42,84,INDISPONIVEL
Alimentos,Filial 3,Pó compacto,76.69,75,INDISPONIVEL
Roupas,Filial 1,Batom matte,39.12,85,INDISPONIVEL
Eletrônicos,Filial 4,Pó compacto,76.88,14,INDISPONIVEL
Eletrodomésticos,Filial 4,Corretivo,1.32,54,INDISPONIVEL
Alimentos,Filial 3,Lápis de sobrancelha,61.88,63,INDISPONIVEL
Eletrônicos,Filial 3,Sombra de olhos,15.24,38,INDISPONIVEL
Alimentos,Filial 4,Sombra de olhos,72.21,13,INDISPONIVEL
Eletrodomésticos,Filial 3,Máscara de cílios,79.39,94,INDISPONIVEL
Alimentos,Filial 9,Sombra de olhos,23.86,2,INDISPONIVEL
Alimentos,Filial 8,Máscara de cílios,58.17,57,INDISPONIVEL
Eletrodomésticos,Filial 2,Máscara de cílios,25.51,92,INDISPONIVEL
Eletrônicos,Filial 5,Sombra de olhos,63.73,49,INDISPONIVEL
Alimentos,Filial 2,Pó compacto,83.26,12,INDISPONIVEL
Roupas,Filial 10,Lápis de sobrancelha,10.83,45,INDISPONIVEL
Roupas,Filial 4,Sombra de olhos,29.4,79,INDISPONIVEL
Eletrônicos,Filial 10,Máscara de cílios,80.58,30,INDISPONIVEL
Alimentos,Filial 1,Pó compacto,90.83,21,INDISPONIVEL
Eletrônicos,Filial 10,Blush em pó,72.82,1,INDISPONIVEL
Eletrodomésticos,Filial 5,Máscara de cílios,28.73,95,INDISPONIVEL
Alimentos,Filial 9,Base líquida,42.72,76,INDISPONIVEL
Alimentos,Filial 7,Corretivo,20.61,79,INDISPONIVEL
Eletrônicos,Filial 9,Batom líquido,82.75,9,INDISPONIVEL
Alimentos,Filial 4,Lápis de sobrancelha,98.12,22,INDISPONIVEL
Eletrônicos,Filial 1,Corretivo,89.4,28,INDISPONIVEL
Eletrônicos,Filial 1,Batom matte,11.91,39,INDISPONIVEL
Roupas,Filial 5,Batom matte,37.84,96,INDISPONIVEL
Alimentos,Filial 8,Pó compacto,98.15,24,INDISPONIVEL
Eletrônicos,Filial 7,Corretivo,93.78,34,INDISPONIVEL
Eletrônicos,Filial 7,Sombra de olhos,29.26,35,INDISPONIVEL
Eletrodomésticos,Filial 9,Base líquida,2.01,3,INDISPONIVEL
Roupas,Filial 2,Base líquida,20.27,82,INDISPONIVEL
Eletrodomésticos,Filial 5,Pó compacto,26.38,21,INDISPONIVEL
Eletrodomésticos,Filial 5,Corretivo,46.23,34,INDISPONIVEL
Eletrodomésticos,Filial 7,Batom matte,54.51,33,INDISPONIVEL
Eletrodomésticos,Filial 1,Pó compacto,54.52,80,INDISPONIVEL
Roupas,Filial 8,Batom matte,42.13,6,INDISPONIVEL
Roupas,Filial 4,Corretivo,10.38,43,INDISPONIVEL
Alimentos,Filial 3,Delineador líquido,96.99,74,INDISPONIVEL
Eletrônicos,Filial 4,Lápis de sobrancelha,56.39,4,INDISPONIVEL
Roupas,Filial 4,Máscara de cílios,5.89,9,INDISPONIVEL
Alimentos,Filial 5,Base líquida,47.9,53,INDISPONIVEL
Roupas,Filial 2,Base líquida,11.0,61,INDISPONIVEL
Roupas,Filial 4,Pó compacto,75.61,10,INDISPONIVEL
Eletrodomésticos,Filial 5,Sombra de olhos,16.8,52,INDISPONIVEL
Eletrônicos,Filial 9,Máscara de cílios,71.71,46,INDISPONIVEL
Eletrodomésticos,Filial 6,Delineador líquido,60.61,68,INDISPONIVEL
Alimentos,Filial 10,Batom líquido,80.99,30,INDISPONIVEL
Eletrônicos,Filial 9,Corretivo,27.73,32,INDISPONIVEL
Eletrônicos,Filial 10,Base líquida,19.78,70,INDISPONIVEL
Alimentos,Filial 2,Base líquida,89.15,90,INDISPONIVEL
Eletrônicos,Filial 3,Lápis de sobrancelha,59.21,86,INDISPONIVEL
Roupas,Filial 9,Pó compacto,49.77,70,INDISPONIVEL
Eletrônicos,Filial 3,Sombra de olhos,89.08,56,INDISPONIVEL
Alimentos,Filial 6,Lápis de sobrancelha,95.1,73,INDISPONIVEL
Eletrônicos,Filial 2,Máscara de cílios,80.2,72,INDISPONIVEL
Eletrodomésticos,Filial 3,Blush em pó,24.62,3,INDISPONIVEL
Roupas,Filial 3,Base líquida,83.9,89,INDISPONIVEL
Roupas,Filial 7,Corretivo,81.99,27,INDISPONIVEL
Eletrodomésticos,Filial 1,Blush em pó,51.32,49,INDISPONIVEL
Alimentos,Filial 2,Blush em pó,35.7,50,INDISPONIVEL
Alimentos,Filial 3,Batom matte,39.06,62,INDISPONIVEL
Roupas,Filial 2,Batom matte,39.35,13,INDISPONIVEL
Eletrodomésticos,Filial 9,Lápis de sobrancelha,43.39,33,INDISPONIVEL
Eletrônicos,Filial 8,Delineador líquido,16.69,18,INDISPONIVEL
Alimentos,Filial 1,Lápis de sobrancelha,32.1,74,INDISPONIVEL
Eletrodomésticos,Filial 2,Delineador líquido,67.25,37,INDISPONIVEL
Alimentos,Filial 5,Pó compacto,42.72,33,INDISPONIVEL
Alimentos,Filial 9,Batom líquido,31.46,14,INDISPONIVEL
Eletrônicos,Filial 2,Delineador líquido,61.51,98,INDISPONIVEL
Roupas,Filial 10,Batom matte,33.27,77,INDISPONIVEL
Roupas,Filial 8,Batom líquido,74.42,75,INDISPONIVEL
Roupas,Filial 3,Batom matte,39.43,64,INDISPONIVEL
Eletrônicos,Filial 1,Batom líquido,70.51,61,INDISPONIVEL
Eletrônicos,Filial 5,Corretivo,26.58,5,INDISPONIVEL
Roupas,Filial 10,Blush em pó,27.84,15,INDISPONIVEL
Roupas,Filial 1,Sombra de olhos,61.94,89,INDISPONIVEL
Eletrônicos,Filial 4,Delineador líquido,86.87,30,INDISPONIVEL
Alimentos,Filial 10,Batom líquido,51.13,6,INDISPONIVEL
Roupas,Filial 5,Batom líquido,12.27,2,INDISPONIVEL
Eletrônicos,Filial 8,Base líquida,85.61,42,INDISPONIVEL
Roupas,Filial 6,Pó compacto,42.8,91,INDISPONIVEL
Eletrônicos,Filial 1,Lápis de sobrancelha,79.89,90,INDISPONIVEL
Roupas,Filial 2,Corretivo,40.69,73,INDISPONIVEL
Eletrodomésticos,Filial 1,Base líquida,55.48,54,INDISPONIVEL
Alimentos,Filial 5,Blush em pó,8.2,63,INDISPONIVEL
Roupas,Filial 2,Batom matte,87.35,84,INDISPONIVEL
Eletrodomésticos,Filial 10,Delineador líquido,99.02,62,INDISPONIVEL
Roupas,Filial 2,Blush em pó,63.5,48,INDISPONIVEL
Roupas,Filial 2,Sombra de olhos,60.69,8,INDISPONIVEL
Roupas,Filial 5,Lápis de sobrancelha,81.81,27,INDISPONIVEL
Eletrodomésticos,Filial 1,Máscara de cílios,40.97,44,INDISPONIVEL
Eletrônicos,Filial 4,Batom líquido,92.8,39,INDISPONIVEL
Alimentos,Filial 9,Lápis de sobrancelha,79.1,37,INDISPONIVEL
Eletrodomésticos,Filial 1,Delineador líquido,3.89,100,INDISPONIVEL
Eletrodomésticos,Filial 5,Sombra de olhos,69.93,52,INDISPONIVEL
Alimentos,Filial 9,Pó compacto,57.21,76,INDISPONIVEL
Eletrodomésticos,Filial 2,Batom líquido,80.51,54,INDISPONIVEL
Alimentos,Filial 1,Máscara de cílios,31.83,45,INDISPONIVEL
Roupas,Filial 3,Sombra de olhos,27.44,65,INDISPONIVEL
Alimentos,Filial 1,Lápis de sobrancelha,70.58,79,INDISPONIVEL
Alimentos,Filial 2,Sombra de olhos,66.64,89,INDISPONIVEL
Alimentos,Filial 10,Sombra de olhos,48.3,4,INDISPONIVEL
Eletrodomésticos,Filial 4,Lápis de sobrancelha,17.97,86,INDISPONIVEL
Eletrônicos,Filial 1,Delineador líquido,91.78,61,INDISPONIVEL
Roupas,Filial 1,Batom matte,68.83,11,INDISPONIVEL
Alimentos,Filial 8,Sombra de olhos,78.46,54,INDISPONIVEL
Alimentos,Filial 2,Delineador líquido,78.1,5,INDISPONIVEL
Roupas,Filial 6,Blush em pó,89.47,28,INDISPONIVEL
Alimentos,Filial 8,Blush em pó,21.77,59,INDISPONIVEL
Eletrônicos,Filial 7,Pó compacto,62.73,70,INDISPONIVEL
Eletrodomésticos,Filial 5,Sombra de olhos,43.15,83,INDISPONIVEL
Eletrodomésticos,Filial 5,Base líquida,70.58,48,INDISPONIVEL
Alimentos,Filial 9,Delineador líquido,1.21,46,INDISPONIVEL
Eletrônicos,Filial 5,Delineador líquido,85.49,65,INDISPONIVEL
Eletrônicos,Filial 3,Máscara de cílios,73.75,30,INDISPONIVEL
Alimentos,Filial 2,Máscara de cílios,1.42,8,INDISPONIVEL
Eletrônicos,Filial 10,Lápis de sobrancelha,99.17,39,INDISPONIVEL
Eletrônicos,Filial 5,Base líquida,22.79,27,INDISPONIVEL
Eletrônicos,Filial 2,Corretivo,88.67,87,INDISPONIVEL
Eletrodomésticos,Filial 2,Lápis de sobrancelha,85.63,3,INDISPONIVEL
Alimentos,Filial 1,Pó compacto,35.69,68,INDISPONIVEL
Roupas,Filial 8,Batom matte,34.31,86,INDISPONIVEL
Alimentos,Filial 1,Lápis de sobrancelha,34.95,82,INDISPONIVEL
Eletrodomésticos,Filial 6,Máscara de cílios,83.14,3,INDISPONIVEL
Eletrodomésticos,Filial 1,Sombra de olhos,59.46,72,INDISPONIVEL
Alimentos,Filial 6,Batom líquido,28.91,45,INDISPONIVEL
Roupas,Filial 7,Pó compacto,40.93,90,INDISPONIVEL
Roupas,Filial 1,Lápis de sobrancelha,27.68,99,INDISPONIVEL
Alimentos,Filial 4,Batom matte,57.65,42,INDISPONIVEL
Eletrodomésticos,Filial 8,Batom líquido,82.39,27,INDISPONIVEL
Eletrônicos,Filial 4,Lápis de sobrancelha,9.02,24,INDISPONIVEL
Eletrônicos,Filial 6,Delineador líquido,30.51,44,INDISPONIVEL
Roupas,Filial 3,Delineador líquido,97.09,99,INDISPONIVEL
Eletrônicos,Filial 1,Pó compacto,23.95,77,INDISPONIVEL
Eletrodomésticos,Filial 2,Sombra de olhos,63.55,15,INDISPONIVEL
Roupas,Filial 6,Delineador líquido,10.2,8,INDISPONIVEL
Roupas,Filial 1,Blush em pó,62.14,47,INDISPONIVEL
Alimentos,Filial 10,Batom matte,24.47,73,INDISPONIVEL
Alimentos,Filial 8,Batom líquido,1.96,97,INDISPONIVEL
Alimentos,Filial 1,Delineador líquido,84.97,39,INDISPONIVEL
Alimentos,Filial 3,Base líquida,44.14,39,INDISPONIVEL
Eletrônicos,Filial 6,Sombra de olhos,70.64,37,INDISPONIVEL
Eletrônicos,Filial 8,Batom matte,63.17,72,INDISPONIVEL
Eletrodomésticos,Filial 6,Pó compacto,70.27,99,INDISPONIVEL
Eletrodomésticos,Filial 8,Base líquida,35.53,58,INDISPONIVEL
Eletrodomésticos,Filial 9,Delineador líquido,66.0,39,INDISPONIVEL
Eletrodomésticos,Filial 2,Blush em pó,98.26,80,INDISPONIVEL
Eletrônicos,Filial 3,Delineador líquido,65.17,54,INDISPONIVEL
Eletrodomésticos,Filial 8,Delineador líquido,94.43,57,INDISPONIVEL
Eletrônicos,Filial 6,Base líquida,48.08,3,INDISPONIVEL
Roupas,Filial 7,Blush em pó,66.11,40,INDISPONIVEL
Roupas,Filial 2,Base líquida,98.15,26,INDISPONIVEL
Alimentos,Filial 5,Base líquida,20.03,53,INDISPONIVEL
Roupas,Filial 2,Corretivo,38.02,25,INDISPONIVEL
Roupas,Filial 8,Lápis de sobrancelha,39.48,55,INDISPONIVEL
Eletrônicos,Filial 8,Lápis de sobrancelha,9.95,68,INDISPONIVEL
Eletrodomésticos,Filial 5,Blush em pó,89.76,67,INDISPONIVEL
Alimentos,Filial 1,Blush em pó,26.36,63,INDISPONIVEL
Alimentos,Filial 10,Máscara de cílios,2.59,1,INDISPONIVEL
Roupas,Filial 6,Batom matte,77.53,3,INDISPONIVEL
Alimentos,Filial 10,Delineador líquido,25.6,3,INDISPONIVEL
Alimentos,Filial 1,Sombra de olhos,27.81,60,INDISPONIVEL
Eletrônicos,Filial 1,Pó compacto,14.62,73,INDISPONIVEL
Eletrodomésticos,Filial 6,Delineador líquido,99.98,50,INDISPONIVEL
Eletrodomésticos,Filial 1,Pó compacto,39.74,14,INDISPONIVEL
Eletrodomésticos,Filial 7,Base líquida,8.9,58,INDISPONIVEL
Alimentos,Filial 8,Corretivo,9.73,80,INDISPONIVEL
Eletrodomésticos,Filial 6,Lápis de sobrancelha,16.0,54,INDISPONIVEL
Alimentos,Filial 10,Corretivo,72.39,76,INDISPONIVEL
Eletrônicos,Filial 10,Lápis de sobrancelha,52.17,99,INDISPONIVEL
Roupas,Filial 3,Sombra de olhos,51.14,27,INDISPONIVEL
Roupas,Filial 1,Batom líquido,70.64,82,INDISPONIVEL
Roupas,Filial 2,Blush em pó,47.52,11,INDISPONIVEL
Roupas,Filial 9,Pó compacto,10.07,90,INDISPONIVEL
Roupas,Filial 2,Máscara de cílios,6.61,63,INDISPONIVEL
Eletrodomésticos,Filial 2,Base líquida,4.29,40,INDISPONIVEL
Eletrônicos,Filial 7,Delineador líquido,54.75,85,INDISPONIVEL
Eletrodomésticos,Filial 1,Máscara de cílios,81.92,66,INDISPONIVEL
Eletrônicos,Filial 3,Lápis de sobrancelha,21.16,20,INDISPONIVEL
Eletrônicos,Filial 6,Blush em pó,65.54,9,INDISPONIVEL
Alimentos,Filial 6,Blush em pó,34.5,72,INDISPONIVEL
Alimentos,Filial 9,Delineador líquido,61.46,67,INDISPONIVEL
Eletrônicos,Filial 9,Corretivo,64.94,7,INDISPONIVEL
Eletrodomésticos,Filial 8,Batom líquido,55.63,65,INDISPONIVEL
Alimentos,Filial 9,Sombra de olhos,81.29,75,INDISPONIVEL
Alimentos,Filial 3,Delineador líquido,72.07,87,INDISPONIVEL
Alimentos,Filial 8,Blush em pó,47.27,54,INDISPONIVEL
Alimentos,Filial 4,Sombra de olhos,30.46,7,INDISPONIVEL
Roupas,Filial 7,Base líquida,80.7,42,INDISPONIVEL
Eletrônicos,Filial 9,Corretivo,30.94,89,INDISPONIVEL
Alimentos,Filial 4,Delineador líquido,93.64,4,INDISPONIVEL
Roupas,Filial 1,Pó compacto,42.12,77,INDISPONIVEL
Roupas,Filial 7,Delineador líquido,29.99,62,INDISPONIVEL
Eletrodomésticos,Filial 6,Lápis de sobrancelha,13.13,80,INDISPONIVEL
Roupas,Filial 1,Delineador líquido,4.69,49,INDISPONIVEL
Eletrônicos,Filial 5,Batom líquido,95.45,84,INDISPONIVEL
Roupas,Filial 5,Base líquida,17.9,56,INDISPONIVEL
Eletrodomésticos,Filial 8,Batom líquido,26.95,84,INDISPONIVEL
Eletrodomésticos,Filial 7,Batom matte,81.47,53,INDISPONIVEL
Alimentos,Filial 10,Pó compacto,86.52,47,INDISPONIVEL
